x,y
31621.00,7.390625
31622.00,7.421875
31623.00,7.640625
31624.00,7.59375
31625.00,7.5625
31628.00,7.71875
31629.00,8.046875
31630.00,8.015625
31631.00,7.84375
31632.00,7.828125
31635.00,7.875
31636.00,7.921875
31637.00,8.015625
31638.00,8.015625
31639.00,8.15625
31642.00,8.234375
31643.00,8.125
31644.00,8.203125
31645.00,8.15625
31646.00,8.203125
31649.00,8.171875
31650.00,8.5
31651.00,8.671875
31652.00,8.625
31653.00,8.609375
31657.00,8.484375
31658.00,8.625
31659.00,8.84375
31660.00,8.796875
31663.00,8.75
31664.00,8.671875
31665.00,8.734375
31666.00,8.296875
31667.00,8.25
31670.00,8.46875
31671.00,8.421875
31672.00,8.328125
31673.00,8.390625
31674.00,8.28125
31677.00,8.3125
31678.00,8.328125
31679.00,8.34375
31680.00,8.15625
31681.00,8.21875
31684.00,8.296875
31685.00,8.40625
31686.00,8.484375
31687.00,8.453125
31688.00,8.453125
31691.00,8.359375
31692.00,8.421875
31693.00,8.53125
31694.00,8.375
31695.00,8.296875
31698.00,8.359375
31699.00,8.265625
31700.00,8.375
31701.00,8.546875
31702.00,8.515625
31705.00,8.34375
31706.00,8.328125
31707.00,8.296875
31708.00,8.296875
31709.00,8.296875
31712.00,8.328125
31713.00,8.296875
31714.00,8.21875
31715.00,8.453125
31716.00,8.5
31719.00,8.671875
31720.00,8.75
31721.00,8.671875
31722.00,8.609375
31723.00,8.609375
31726.00,8.65625
31727.00,8.75
31728.00,8.703125
31729.00,8.625
31730.00,8.671875
31733.00,8.640625
31734.00,8.421875
31735.00,8.421875
31736.00,8.578125
31737.00,8.75
31740.00,8.71875
31741.00,8.65625
31742.00,8.65625
31744.00,8.65625
31747.00,8.640625
31748.00,8.8125
31749.00,8.671875
31750.00,8.59375
31751.00,8.65625
31754.00,8.71875
31755.00,8.703125
31756.00,8.8125
31757.00,8.71875
31758.00,8.921875
31761.00,9
31762.00,9.078125
31763.00,8.953125
31764.00,8.9375
31765.00,9.09375
31768.00,9.109375
31769.00,9.1875
31770.00,9.25
31772.00,9.1875
31775.00,9.09375
31776.00,8.96875
31777.00,8.765625
31779.00,9
31782.00,9.21875
31783.00,9.1875
31784.00,9.171875
31785.00,9.171875
31786.00,9.203125
31789.00,9.390625
31790.00,9.421875
31791.00,9.53125
31792.00,9.609375
31793.00,9.75
31796.00,9.828125
31797.00,9.90625
31798.00,9.796875
31799.00,10
31800.00,9.90625
31803.00,10.078125
31804.00,10.21875
31805.00,10.234375
31806.00,10.25
31807.00,10.34375
31810.00,10.46875
31811.00,10.4375
31812.00,10.5
31813.00,10.578125
31814.00,10.515625
31817.00,10.46875
31818.00,10.453125
31819.00,10.40625
31820.00,10.09375
31821.00,10.125
31825.00,10.3125
31826.00,10.375
31827.00,10.171875
31828.00,10.171875
31831.00,10
31832.00,9.796875
31833.00,9.703125
31834.00,9.734375
31835.00,9.796875
31838.00,9.828125
31839.00,10.015625
31840.00,10.15625
31841.00,10.15625
31842.00,10.1875
31845.00,10.125
31846.00,10.28125
31847.00,10.3125
31848.00,10.40625
31849.00,10.328125
31852.00,10.265625
31853.00,10.546875
31854.00,10.671875
31855.00,10.609375
31856.00,10.71875
31859.00,11.03125
31860.00,11
31861.00,10.921875
31862.00,11
31863.00,10.84375
31866.00,10.5625
31867.00,10.71875
31868.00,11.0625
31869.00,11.09375
31870.00,11.234375
31873.00,11.234375
31874.00,11.140625
31875.00,11.046875
31876.00,11.09375
31877.00,11.265625
31880.00,11.1875
31881.00,11.078125
31882.00,11.171875
31883.00,11.0625
31887.00,10.953125
31888.00,11.234375
31889.00,10.9375
31890.00,11.09375
31891.00,10.8125
31894.00,10.6875
31895.00,10.5625
31896.00,10.625
31897.00,10.828125
31898.00,10.71875
31901.00,10.796875
31902.00,11.125
31903.00,11.0625
31904.00,10.859375
31905.00,10.828125
31908.00,11.0625
31909.00,11.25
31910.00,11.28125
31911.00,11.25
31912.00,10.890625
31915.00,11.046875
31916.00,10.875
31917.00,10.921875
31918.00,10.90625
31919.00,10.84375
31923.00,10.984375
31924.00,10.9375
31925.00,10.9375
31926.00,10.875
31929.00,10.90625
31930.00,10.90625
31931.00,11.03125
31932.00,11.0625
31933.00,10.90625
31936.00,10.9375
31937.00,10.859375
31938.00,10.921875
31939.00,11.015625
31940.00,11.171875
31943.00,11.171875
31944.00,11.1875
31945.00,11.21875
31946.00,11.234375
31947.00,11.265625
31950.00,11.453125
31951.00,11.40625
31952.00,11.359375
31953.00,11.453125
31954.00,11.4375
31957.00,11.703125
31958.00,11.65625
31959.00,11.53125
31960.00,11.59375
31964.00,11.671875
31965.00,11.859375
31966.00,11.859375
31967.00,11.796875
31968.00,11.765625
31971.00,11.71875
31972.00,11.75
31973.00,11.75
31974.00,11.84375
31975.00,11.921875
31978.00,11.875
31979.00,11.75
31980.00,11.546875
31981.00,11.625
31982.00,11.609375
31985.00,11.5
31986.00,11.5
31987.00,11.5
31988.00,11.671875
31989.00,11.765625
31992.00,12.1875
31993.00,12.140625
31994.00,12.078125
31995.00,12.09375
31996.00,11.921875
31999.00,12.28125
32000.00,12.53125
32001.00,12.375
32002.00,12.21875
32003.00,12.15625
32006.00,12.234375
32007.00,12.1875
32008.00,12.25
32009.00,12.4375
32010.00,12.375
32013.00,12.234375
32014.00,12.28125
32015.00,12.234375
32016.00,12.25
32017.00,12.25
32020.00,12.453125
32021.00,12.1875
32022.00,12.109375
32023.00,12.203125
32024.00,12.125
32028.00,12.125
32029.00,12
32030.00,11.90625
32031.00,11.96875
32034.00,11.75
32035.00,11.6875
32036.00,11.5
32037.00,11.4375
32038.00,11.5
32041.00,11.5625
32042.00,12.25
32043.00,12.1875
32044.00,11.96875
32045.00,12.15625
32048.00,12.40625
32049.00,12.3125
32050.00,12.15625
32051.00,12.40625
32052.00,12.4375
32055.00,12.4375
32056.00,12.03125
32057.00,11.90625
32058.00,11.75
32059.00,12
32062.00,11.9375
32063.00,12.28125
32064.00,11.78125
32065.00,11.6875
32066.00,10.9375
32069.00,8.375
32070.00,9.875
32071.00,10.9375
32072.00,10.875
32073.00,11.21875
32076.00,10.28125
32077.00,10.75
32078.00,10.1875
32079.00,10.3125
32080.00,10.65625
32083.00,10.90625
32084.00,10.875
32085.00,10.65625
32086.00,10.4375
32087.00,10.3125
32090.00,10.0625
32091.00,9.90625
32092.00,9.96875
32093.00,10.28125
32094.00,10.15625
32097.00,10.3125
32098.00,10.125
32099.00,10.375
32100.00,9.84375
32101.00,10.0625
32104.00,9.9375
32105.00,10.09375
32106.00,9.78125
32108.00,9.78125
32111.00,9.1875
32112.00,9.25
32113.00,9.4375
32114.00,9
32115.00,9.0625
32118.00,9.40625
32119.00,9.96875
32120.00,9.875
32121.00,9.5
32122.00,9.8125
32125.00,9.96875
32126.00,9.8125
32127.00,10.03125
32128.00,9.71875
32129.00,10
32132.00,9.875
32133.00,9.96875
32134.00,10.09375
32135.00,10.09375
32139.00,9.65625
32140.00,9.59375
32141.00,9.71875
32142.00,9.53125
32146.00,10.125
32147.00,10.1875
32148.00,10.09375
32149.00,10.28125
32150.00,9.5
32153.00,9.6875
32154.00,9.84375
32155.00,9.78125
32156.00,9.6875
32157.00,10.21875
32160.00,10.1875
32161.00,9.96875
32162.00,9.625
32163.00,9.6875
32164.00,9.90625
32167.00,10.1875
32168.00,10.0625
32169.00,9.9375
32170.00,10.28125
32171.00,10.5
32174.00,10.25
32175.00,10.34375
32176.00,10.28125
32177.00,10.25
32178.00,9.96875
32181.00,10
32182.00,10.25
32183.00,10.3125
32184.00,10.0625
32185.00,10.125
32189.00,10.375
32190.00,10.53125
32191.00,10.5
32192.00,10.6875
32195.00,10.84375
32196.00,10.71875
32197.00,10.5625
32198.00,10.40625
32199.00,10.3125
32202.00,10.65625
32203.00,10.65625
32204.00,10.65625
32205.00,10.5625
32206.00,10.46875
32209.00,10.53125
32210.00,10.625
32211.00,10.46875
32212.00,10.40625
32213.00,10.53125
32216.00,10.5625
32217.00,10.625
32218.00,10.875
32219.00,11
32220.00,11.03125
32223.00,11.03125
32224.00,10.875
32225.00,11.03125
32226.00,10.6875
32227.00,10.40625
32230.00,10.65625
32231.00,10.59375
32232.00,10.4375
32233.00,10.5
32237.00,10.3125
32238.00,10.5
32239.00,11
32240.00,11.125
32241.00,11.15625
32244.00,11.1875
32245.00,11.34375
32246.00,11.375
32247.00,10.75
32248.00,10.90625
32251.00,10.84375
32252.00,10.53125
32253.00,10.46875
32254.00,10.6875
32255.00,11
32258.00,11.1875
32259.00,11.25
32260.00,11.1875
32261.00,11.25
32262.00,11.21875
32265.00,11.15625
32266.00,11.28125
32267.00,11.0625
32268.00,10.96875
32269.00,11.03125
32272.00,10.90625
32273.00,11.03125
32274.00,10.90625
32275.00,11
32276.00,11.25
32279.00,11.25
32280.00,11
32281.00,10.9375
32282.00,11.03125
32283.00,11.03125
32286.00,10.96875
32287.00,10.96875
32288.00,11
32289.00,10.90625
32290.00,10.84375
32294.00,11.25
32295.00,11.28125
32296.00,11.03125
32297.00,11.0625
32300.00,11.0625
32301.00,11.0625
32302.00,11.4375
32303.00,11.34375
32304.00,11.46875
32307.00,11.46875
32308.00,11.6875
32309.00,11.65625
32310.00,11.5
32311.00,11.71875
32314.00,11.5625
32315.00,11.625
32316.00,11.84375
32317.00,11.65625
32318.00,11.53125
32321.00,11.1875
32322.00,11.5625
32323.00,11.4375
32324.00,11.34375
32325.00,11.15625
32329.00,11.46875
32330.00,11.15625
32331.00,11.1875
32332.00,11.15625
32335.00,11.21875
32336.00,11.125
32337.00,11.28125
32338.00,11.40625
32339.00,11.65625
32342.00,11.5625
32343.00,11.40625
32344.00,11.53125
32345.00,11.28125
32346.00,11.125
32349.00,11.34375
32350.00,11.4375
32351.00,11.40625
32352.00,11.53125
32353.00,11.84375
32356.00,11.6875
32357.00,11.71875
32358.00,11.84375
32359.00,11.78125
32360.00,11.71875
32363.00,11.71875
32364.00,11.46875
32365.00,11.375
32366.00,11.46875
32367.00,11.59375
32370.00,11.4375
32371.00,11.375
32372.00,11.53125
32373.00,11.46875
32374.00,11.4375
32377.00,11.28125
32378.00,11.3125
32379.00,11.5
32380.00,11.4375
32381.00,11.5625
32384.00,11.6875
32385.00,11.65625
32386.00,11.625
32387.00,11.46875
32388.00,11.71875
32392.00,11.65625
32393.00,11.4375
32394.00,11.40625
32395.00,11.28125
32398.00,11.21875
32399.00,11.21875
32400.00,11.3125
32401.00,11.25
32402.00,11.4375
32405.00,11.25
32406.00,11.28125
32407.00,11.25
32408.00,11.125
32409.00,11.21875
32412.00,11.1875
32413.00,11.0625
32414.00,11.125
32415.00,11.3125
32416.00,11.1875
32419.00,11.09375
32420.00,11
32421.00,11.0625
32422.00,11.09375
32423.00,11.375
32426.00,11.375
32427.00,11.40625
32428.00,11.25
32429.00,11.25
32430.00,11.28125
32433.00,11.28125
32434.00,11.28125
32435.00,11.15625
32436.00,11.375
32437.00,11.53125
32440.00,11.375
32441.00,11.375
32442.00,11.3125
32443.00,11.09375
32444.00,11.1875
32447.00,11.1875
32448.00,11.25
32449.00,11.28125
32450.00,11.15625
32451.00,11.15625
32454.00,10.96875
32455.00,11.0625
32456.00,11.0625
32457.00,11.03125
32458.00,10.6875
32461.00,10.71875
32462.00,10.71875
32463.00,10.25
32464.00,10.375
32465.00,10.53125
32468.00,10.53125
32469.00,10.65625
32470.00,10.5
32472.00,10.5
32475.00,10.625
32476.00,10.75
32477.00,10.8125
32478.00,10.75
32479.00,10.59375
32482.00,10.71875
32483.00,11.09375
32484.00,11.09375
32485.00,11.0625
32486.00,11.15625
32489.00,11.15625
32490.00,11.40625
32491.00,11.25
32492.00,11.25
32493.00,11.375
32496.00,11.53125
32497.00,11.375
32498.00,11.34375
32499.00,11.25
32500.00,11.25
32504.00,11.25
32505.00,11.28125
32506.00,11.1875
32507.00,11
32511.00,10.8125
32512.00,11
32513.00,11.09375
32514.00,11.125
32517.00,11.09375
32518.00,11
32519.00,11.125
32520.00,11.125
32521.00,11.125
32524.00,11.1875
32525.00,11.1875
32526.00,11.28125
32527.00,11.25
32528.00,11.25
32531.00,11.1875
32532.00,11.3125
32533.00,11.25
32534.00,11.40625
32535.00,11.46875
32538.00,11.5
32539.00,11.59375
32540.00,11.5
32541.00,11.46875
32542.00,11.5
32545.00,11.28125
32546.00,11.40625
32547.00,11.3125
32548.00,11.34375
32549.00,11.125
32552.00,11.21875
32553.00,11.0625
32554.00,11.25
32555.00,11.21875
32556.00,11.1875
32560.00,11.125
32561.00,10.96875
32562.00,11.0625
32563.00,10.84375
32566.00,10.9375
32567.00,10.96875
32568.00,10.875
32569.00,11.03125
32570.00,11.0625
32573.00,11.375
32574.00,11.21875
32575.00,11.1875
32576.00,11.25
32577.00,11.125
32580.00,11.21875
32581.00,11.25
32582.00,11.375
32583.00,11.53125
32584.00,11.28125
32587.00,11.125
32588.00,11.15625
32589.00,11.21875
32590.00,11.125
32594.00,11.125
32595.00,11.03125
32596.00,10.90625
32597.00,10.875
32598.00,10.96875
32601.00,10.8125
32602.00,10.8125
32603.00,10.875
32604.00,10.75
32605.00,10.6875
32608.00,10.5
32609.00,10.4375
32610.00,10.5
32611.00,10.5
32612.00,10.5
32615.00,10.53125
32616.00,10.8125
32617.00,10.875
32618.00,10.96875
32619.00,11.15625
32622.00,11.125
32623.00,10.96875
32624.00,10.78125
32625.00,10.8125
32626.00,10.78125
32629.00,10.71875
32630.00,10.625
32631.00,10.625
32632.00,10.59375
32633.00,10.5625
32636.00,10.59375
32637.00,10.53125
32638.00,10.53125
32639.00,10.5
32640.00,10.78125
32643.00,10.75
32644.00,10.71875
32645.00,10.71875
32646.00,10.8125
32647.00,10.96875
32650.00,11.0625
32651.00,10.90625
32652.00,10.96875
32653.00,10.90625
32654.00,10.9375
32658.00,10.71875
32659.00,10.78125
32660.00,10.78125
32661.00,10.90625
32664.00,10.875
32665.00,11
32666.00,11.0625
32667.00,10.9375
32668.00,10.96875
32671.00,11.0625
32672.00,11.09375
32673.00,11.125
32674.00,10.9375
32675.00,11.03125
32678.00,11.125
32679.00,11.1875
32680.00,11.15625
32681.00,11
32682.00,11.15625
32685.00,11.3125
32686.00,11.4375
32687.00,11.28125
32688.00,11.125
32689.00,11
32692.00,11
32694.00,11.03125
32695.00,11
32696.00,11.0625
32699.00,11.09375
32700.00,11.09375
32701.00,11.25
32702.00,11.25
32703.00,11.40625
32706.00,11.40625
32707.00,11.3125
32708.00,11.53125
32709.00,11.4375
32710.00,11.6875
32713.00,11.28125
32714.00,11
32715.00,11.125
32716.00,11.25
32717.00,11.21875
32720.00,11.4375
32721.00,11.21875
32722.00,11.1875
32723.00,11.1875
32724.00,11.34375
32727.00,11.5
32728.00,11.21875
32729.00,11.03125
32730.00,11.0625
32731.00,10.90625
32734.00,11.0625
32735.00,11.28125
32736.00,11.09375
32737.00,10.9375
32738.00,10.9375
32741.00,10.8125
32742.00,10.875
32743.00,10.96875
32744.00,11.0625
32745.00,10.96875
32748.00,11
32749.00,10.9375
32750.00,10.96875
32751.00,10.9375
32752.00,11
32756.00,10.96875
32757.00,10.96875
32758.00,11.0625
32759.00,11.09375
32762.00,11.15625
32763.00,11.34375
32764.00,11.125
32765.00,11.15625
32766.00,11.21875
32769.00,11.34375
32770.00,11.28125
32771.00,11.25
32772.00,11.25
32773.00,11.34375
32776.00,11.1875
32777.00,11.125
32778.00,11.15625
32779.00,11.15625
32780.00,11.1875
32783.00,11.28125
32784.00,11.3125
32785.00,11.21875
32786.00,11.1875
32787.00,11.34375
32790.00,11.40625
32791.00,11.4375
32792.00,11.53125
32793.00,11.59375
32794.00,11.0625
32797.00,11.34375
32798.00,11.375
32799.00,11.40625
32800.00,11.4375
32801.00,11.53125
32804.00,11.4375
32805.00,11.375
32806.00,11.375
32807.00,11.21875
32808.00,11.4375
32811.00,11.28125
32812.00,11.5
32813.00,11.4375
32814.00,11.5
32815.00,11.5
32818.00,11.53125
32819.00,11.46875
32820.00,11.5
32821.00,11.28125
32822.00,11.28125
32825.00,11.4375
32826.00,11.46875
32827.00,11.4375
32828.00,11.375
32829.00,11.5625
32832.00,11.4375
32833.00,11.4375
32834.00,11.46875
32836.00,11.46875
32839.00,11.71875
32840.00,11.96875
32841.00,11.75
32842.00,11.8125
32843.00,12.09375
32846.00,12.03125
32847.00,11.96875
32848.00,12.03125
32849.00,12.15625
32850.00,12.25
32853.00,12.4375
32854.00,12.8125
32855.00,12.6875
32856.00,12.40625
32857.00,12.53125
32860.00,12.5625
32861.00,12.5625
32862.00,12.65625
32863.00,12.71875
32864.00,12.65625
32868.00,12.53125
32869.00,12.625
32870.00,12.53125
32871.00,12.5
32875.00,12.5
32876.00,12.375
32877.00,12.25
32878.00,12.1875
32881.00,12.375
32882.00,12.125
32883.00,12.1875
32884.00,12.25
32885.00,11.9375
32888.00,12.09375
32889.00,12.03125
32890.00,11.84375
32891.00,12
32892.00,12.15625
32895.00,11.75
32896.00,11.78125
32897.00,11.75
32898.00,11.5
32899.00,11.6875
32902.00,11.75
32903.00,11.75
32904.00,11.75
32905.00,11.75
32906.00,11.96875
32909.00,12
32910.00,11.8125
32911.00,12
32912.00,12.03125
32913.00,12.0625
32916.00,11.78125
32917.00,11.8125
32918.00,11.75
32919.00,12.125
32920.00,12
32924.00,11.84375
32925.00,11.90625
32926.00,11.78125
32927.00,11.78125
32930.00,12.0625
32931.00,12.09375
32932.00,11.75
32933.00,11.625
32934.00,11.6875
32937.00,11.5625
32938.00,11.78125
32939.00,11.625
32940.00,11.6875
32941.00,11.59375
32944.00,11.625
32945.00,11.40625
32946.00,11.625
32947.00,11.71875
32948.00,11.875
32951.00,11.875
32952.00,11.6875
32953.00,11.5625
32954.00,11.5
32955.00,11.53125
32958.00,11.4375
32959.00,11.65625
32960.00,11.5625
32961.00,11.53125
32962.00,11.5625
32965.00,11.5625
32966.00,11.78125
32967.00,11.625
32968.00,11.5625
32969.00,11.53125
32972.00,11.5
32973.00,11.5
32974.00,11.40625
32975.00,11.4375
32979.00,11.40625
32980.00,11.4375
32981.00,11.375
32982.00,11.5
32983.00,11.59375
32986.00,11.4375
32987.00,11.3125
32988.00,11.3125
32989.00,11.40625
32990.00,11.25
32993.00,11.3125
32994.00,11.28125
32995.00,11.46875
32996.00,11.59375
32997.00,11.625
33000.00,11.625
33001.00,11.4375
33002.00,11.5
33003.00,11.65625
33004.00,11.96875
33007.00,12
33008.00,11.875
33009.00,11.96875
33010.00,11.96875
33011.00,11.9375
33014.00,11.96875
33015.00,11.96875
33016.00,11.84375
33017.00,11.78125
33018.00,11.625
33022.00,11.90625
33023.00,11.9375
33024.00,12
33025.00,11.9375
33028.00,12.0625
33029.00,12.0625
33030.00,11.96875
33031.00,11.90625
33032.00,11.75
33035.00,11.96875
33036.00,12.21875
33037.00,12.03125
33038.00,12.03125
33039.00,11.96875
33042.00,11.875
33043.00,11.84375
33044.00,11.96875
33045.00,12.15625
33046.00,11.96875
33049.00,11.8125
33050.00,11.75
33051.00,12
33052.00,12.0625
33053.00,11.96875
33056.00,11.9375
33057.00,11.84375
33059.00,11.6875
33060.00,11.9375
33063.00,11.84375
33064.00,11.6875
33065.00,11.96875
33066.00,12.3125
33067.00,12.1875
33070.00,12.1875
33071.00,12.15625
33072.00,12.125
33073.00,12.5
33074.00,12.15625
33077.00,11.96875
33078.00,12.5
33079.00,12.40625
33080.00,12.21875
33081.00,12.3125
33084.00,12.6875
33085.00,12.96875
33086.00,13.03125
33087.00,13.3125
33088.00,13.28125
33091.00,13.5625
33092.00,13.34375
33093.00,12.9375
33094.00,12.96875
33095.00,12.90625
33098.00,13.09375
33099.00,13.0625
33100.00,13
33101.00,12.9375
33102.00,13.03125
33105.00,13.1875
33106.00,12.96875
33107.00,12.84375
33108.00,12.40625
33109.00,12.21875
33112.00,12.40625
33113.00,12.53125
33114.00,12.46875
33115.00,12.21875
33116.00,12.5
33120.00,12.53125
33121.00,12.71875
33122.00,12.59375
33123.00,12.71875
33126.00,12.59375
33127.00,12.71875
33128.00,12.84375
33129.00,12.6875
33130.00,12.84375
33133.00,12.90625
33134.00,12.8125
33135.00,12.8125
33136.00,12.78125
33137.00,12.8125
33140.00,12.625
33141.00,12.625
33142.00,12.46875
33143.00,12.4375
33144.00,12.25
33147.00,12.40625
33148.00,12.375
33149.00,12.40625
33150.00,12.59375
33151.00,12.46875
33154.00,12.59375
33155.00,12.4375
33156.00,12.1875
33157.00,12.03125
33158.00,12.125
33161.00,12.3125
33162.00,12.15625
33163.00,12.125
33164.00,12.125
33165.00,12.46875
33168.00,12.40625
33169.00,12.125
33170.00,12.125
33171.00,11.9375
33172.00,11.8125
33175.00,11.90625
33176.00,12.21875
33177.00,12.25
33178.00,12.4375
33179.00,12.40625
33182.00,12.25
33183.00,12.3125
33184.00,12.0625
33185.00,12.3125
33186.00,12.59375
33189.00,12.5625
33190.00,12.5
33191.00,12.5625
33192.00,12.5
33193.00,12.59375
33196.00,12.65625
33197.00,12.65625
33198.00,12.6875
33200.00,12.78125
33203.00,12.75
33204.00,12.59375
33205.00,12.59375
33206.00,12.5625
33207.00,12.65625
33210.00,12.6875
33211.00,12.59375
33212.00,12.5625
33213.00,12.40625
33214.00,12.3125
33217.00,12.40625
33218.00,12.4375
33219.00,12.59375
33220.00,12.625
33221.00,12.6875
33224.00,12.75
33225.00,12.75
33226.00,12.625
33227.00,12.59375
33228.00,12.6875
33231.00,12.8125
33233.00,12.9375
33234.00,12.8125
33235.00,12.90625
33238.00,12.9375
33240.00,12.6875
33241.00,12.75
33242.00,12.875
33245.00,12.71875
33246.00,12.6875
33247.00,12.46875
33248.00,12.59375
33249.00,12.46875
33252.00,12.5
33253.00,12.46875
33254.00,12.4375
33255.00,12.71875
33256.00,12.90625
33259.00,12.8125
33260.00,12.71875
33261.00,13
33262.00,13
33263.00,13.15625
33266.00,13.125
33267.00,13
33268.00,12.9375
33269.00,12.90625
33270.00,12.625
33273.00,12.8125
33274.00,12.65625
33275.00,13.21875
33276.00,13.4375
33277.00,13.28125
33280.00,13.625
33281.00,13.34375
33282.00,13.6875
33283.00,13.4375
33284.00,13.34375
33288.00,13.375
33289.00,13.40625
33290.00,13.46875
33291.00,13.4375
33294.00,13.46875
33295.00,13.4375
33296.00,13.9375
33297.00,13.78125
33298.00,13.9375
33301.00,13.65625
33302.00,13.71875
33303.00,13.71875
33304.00,13.8125
33305.00,13.84375
33308.00,13.875
33309.00,14.0625
33310.00,14.3125
33311.00,14.25
33312.00,14.28125
33315.00,14.09375
33316.00,14.09375
33317.00,14.28125
33318.00,14.3125
33319.00,14.46875
33322.00,14.78125
33323.00,14.875
33324.00,14.59375
33325.00,14.625
33329.00,14.375
33330.00,14.71875
33331.00,14.46875
33332.00,14.375
33333.00,14.34375
33336.00,14.40625
33337.00,14.25
33338.00,14.28125
33339.00,14.5625
33340.00,14.9375
33343.00,14.875
33344.00,15.03125
33345.00,15.03125
33346.00,14.96875
33347.00,15.03125
33350.00,15.03125
33351.00,15.21875
33352.00,15.21875
33353.00,14.78125
33354.00,14.875
33357.00,14.78125
33358.00,14.875
33359.00,15.09375
33360.00,14.90625
33361.00,14.8125
33364.00,14.71875
33365.00,14.40625
33366.00,14.5625
33367.00,14.90625
33368.00,14.46875
33371.00,14.375
33372.00,14.0625
33373.00,14.09375
33374.00,14.40625
33375.00,14.5
33378.00,14.5625
33379.00,14.75
33380.00,14.75
33381.00,14.6875
33382.00,14.65625
33386.00,14.65625
33387.00,14.6875
33388.00,14.625
33389.00,14.5625
33392.00,14.71875
33393.00,14.625
33394.00,14.46875
33395.00,14.5625
33396.00,14.375
33399.00,14.5
33400.00,14.625
33401.00,14.40625
33402.00,14.46875
33403.00,14.5625
33406.00,14.375
33407.00,14.25
33408.00,14.25
33409.00,14.53125
33410.00,14.625
33413.00,14.53125
33414.00,14.625
33415.00,14.8125
33416.00,14.75
33417.00,14.53125
33420.00,14.96875
33421.00,14.6875
33422.00,14.34375
33424.00,14.375
33427.00,14.625
33428.00,14.40625
33429.00,14.34375
33430.00,14.46875
33431.00,14.6875
33434.00,14.78125
33435.00,14.75
33436.00,14.96875
33437.00,14.96875
33438.00,14.90625
33441.00,14.875
33442.00,14.625
33443.00,14.71875
33444.00,14.78125
33445.00,14.6875
33448.00,14.8125
33449.00,14.875
33450.00,14.84375
33451.00,14.84375
33452.00,14.6875
33455.00,14.59375
33456.00,14.9375
33457.00,14.71875
33458.00,14.53125
33459.00,14.375
33462.00,14.40625
33463.00,14.46875
33464.00,14.3125
33465.00,14.375
33466.00,14.375
33469.00,14.40625
33470.00,14.375
33471.00,14.5625
33472.00,14.625
33473.00,14.75
33476.00,14.625
33477.00,14.65625
33478.00,14.875
33479.00,14.71875
33480.00,14.5625
33484.00,14.5
33485.00,14.46875
33486.00,14.6875
33487.00,14.75
33490.00,14.71875
33491.00,14.65625
33492.00,14.71875
33493.00,14.71875
33494.00,14.59375
33497.00,14.90625
33498.00,14.84375
33499.00,14.8125
33500.00,14.84375
33501.00,14.75
33504.00,14.65625
33505.00,14.875
33506.00,14.84375
33507.00,14.6875
33508.00,14.6875
33511.00,14.875
33512.00,15.0625
33513.00,15.0625
33514.00,14.875
33515.00,14.78125
33518.00,14.8125
33519.00,15.03125
33520.00,14.84375
33521.00,15.0625
33522.00,15.03125
33525.00,15.21875
33526.00,15.21875
33527.00,15.125
33528.00,15.25
33529.00,15.375
33532.00,15.3125
33533.00,15.28125
33534.00,15.21875
33535.00,15.125
33536.00,15.15625
33539.00,15.4375
33540.00,15.40625
33541.00,15.28125
33542.00,15.25
33543.00,15.125
33546.00,15.40625
33547.00,15.1875
33548.00,15.28125
33549.00,15.15625
33550.00,15.03125
33553.00,15.0625
33554.00,15.0625
33555.00,15.0625
33556.00,14.9375
33557.00,14.3125
33560.00,14.5625
33561.00,14.75
33562.00,14.59375
33563.00,14.6875
33564.00,14.4375
33567.00,14.53125
33568.00,14.5625
33569.00,14.59375
33571.00,14.65625
33574.00,14.84375
33575.00,14.625
33576.00,14.46875
33577.00,14.28125
33578.00,14.28125
33581.00,14.03125
33582.00,14.09375
33583.00,14.1875
33584.00,14.40625
33585.00,14.5
33588.00,14.46875
33589.00,14.5
33590.00,14.5625
33591.00,14.6875
33592.00,14.78125
33595.00,14.625
33596.00,14.375
33598.00,14.34375
33599.00,14.5625
33602.00,14.625
33603.00,15.21875
33605.00,15
33606.00,15.03125
33609.00,14.90625
33610.00,14.8125
33611.00,14.625
33612.00,14.53125
33613.00,14.6875
33616.00,14.8125
33617.00,15.0625
33618.00,14.875
33619.00,14.78125
33620.00,14.96875
33623.00,15
33624.00,15.21875
33625.00,14.875
33626.00,14.75
33627.00,15.0625
33630.00,15.125
33631.00,15.09375
33632.00,14.84375
33633.00,14.75
33634.00,14.5625
33637.00,14.78125
33638.00,14.875
33639.00,14.5
33640.00,14.65625
33641.00,14.625
33644.00,14.59375
33645.00,14.53125
33646.00,14.6875
33647.00,14.5625
33648.00,14.5625
33652.00,14.28125
33653.00,14.3125
33654.00,14.5
33655.00,14.46875
33658.00,14.40625
33659.00,14.3125
33660.00,14.40625
33661.00,14.3125
33662.00,14.28125
33665.00,14
33666.00,13.90625
33667.00,13.75
33668.00,13.90625
33669.00,13.90625
33672.00,13.875
33673.00,13.84375
33674.00,13.84375
33675.00,14.125
33676.00,14.28125
33679.00,14.21875
33680.00,14.21875
33681.00,13.9375
33682.00,13.84375
33683.00,13.6875
33686.00,13.8125
33687.00,13.78125
33688.00,13.75
33689.00,13.9375
33690.00,13.78125
33693.00,13.75
33694.00,13.6875
33695.00,13.78125
33696.00,13.6875
33697.00,13.96875
33700.00,14.4375
33701.00,14.15625
33702.00,14.3125
33703.00,14.3125
